route_id,distance_km,base_hours,rainfall_mm,wind_speed_kmh,toll_queue_m,breakdown_flag,actual_hours,is_delayed
JNPT_TO_BHIWANDI,67.55,0.92,0.9,46.84,90.23,0,1.02,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.67,57.94,100.1,0,2.17,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.82,43.0,79.05,0,14.06,0
JNPT_TO_BHIWANDI,67.55,0.92,1.08,48.97,66.79,0,0.95,0
JNPT_TO_CHAKAN,136.67,1.75,1.04,46.91,158.67,0,1.82,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,5.74,11.15,100.44,0,13.87,0
JNPT_TO_BHIWANDI,67.55,0.92,1.42,57.78,55.7,0,1.05,0
BHIWANDI_TO_CHAKAN,156.03,1.93,5.12,26.67,172.4,0,1.82,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.49,48.82,17.3,0,13.47,0
JNPT_TO_BHIWANDI,67.55,0.92,0.25,51.53,273.77,0,0.83,0
JNPT_TO_BHIWANDI,67.55,0.92,2.52,55.38,58.7,0,0.97,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.25,30.67,61.09,0,1.81,0
JNPT_TO_BHIWANDI,67.55,0.92,1.83,55.29,48.69,0,0.85,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.9,17.36,259.07,0,15.67,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.87,46.73,46.57,0,11.29,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.48,26.62,176.54,0,1.78,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.76,43.38,113.15,0,12.27,0
JNPT_TO_CHAKAN,136.67,1.75,1.26,17.83,78.89,0,2.08,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.83,43.39,4.99,0,13.85,0
JNPT_TO_CHAKAN,136.67,1.75,0.1,47.69,167.6,0,1.91,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.17,19.37,204.98,0,2.09,0
MUNDRA_TO_BHIWANDI,872.85,11.64,6.02,43.1,34.24,0,12.81,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.43,55.87,71.06,0,2.18,0
JNPT_TO_CHAKAN,136.67,1.75,1.62,17.12,37.17,0,1.58,0
JNPT_TO_BHIWANDI,67.55,0.92,0.73,42.7,385.78,0,1.35,1
JNPT_TO_CHAKAN,136.67,1.75,1.63,56.15,10.07,0,1.95,0
JNPT_TO_BHIWANDI,67.55,0.92,0.6,23.83,71.52,0,1.06,0
JNPT_TO_CHAKAN,136.67,1.75,0.41,44.98,162.09,0,2.02,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.06,15.91,97.06,0,13.4,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.66,10.14,119.87,0,1.99,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,10.92,35.26,135.4,0,13.25,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.92,36.41,70.39,0,1.97,0
JNPT_TO_CHAKAN,136.67,1.75,0.68,42.31,168.2,0,1.83,0
JNPT_TO_CHAKAN,136.67,1.75,1.51,44.44,83.9,0,2.0,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.36,55.76,12.28,0,13.86,0
JNPT_TO_BHIWANDI,67.55,0.92,1.33,40.25,154.97,0,1.08,0
JNPT_TO_CHAKAN,136.67,1.75,1.97,55.27,8.49,0,2.08,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.11,31.32,11.98,0,12.69,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.6,35.43,58.31,0,2.02,0
JNPT_TO_CHAKAN,136.67,1.75,0.78,53.18,5.88,0,1.78,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.93,26.72,57.69,0,14.81,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.95,14.94,71.09,0,11.64,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.24,50.57,16.33,0,13.11,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.0,12.39,288.09,0,12.87,0
JNPT_TO_BHIWANDI,67.55,0.92,0.99,56.06,48.62,0,0.99,0
JNPT_TO_CHAKAN,136.67,1.75,0.16,21.91,39.47,0,1.88,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.86,28.62,122.57,0,10.97,0
JNPT_TO_CHAKAN,136.67,1.75,0.12,26.34,268.96,0,1.95,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.84,47.17,1.18,0,1.89,0
JNPT_TO_BHIWANDI,67.55,0.92,1.73,46.99,58.51,0,1.01,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.06,13.45,92.55,0,1.84,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.4,13.39,12.82,0,13.27,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.31,59.97,100.12,0,14.57,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.25,16.48,181.32,1,7.69,1
BHIWANDI_TO_CHAKAN,156.03,1.93,1.47,56.51,311.68,0,2.51,1
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,6.51,24.96,41.63,0,12.46,0
JNPT_TO_BHIWANDI,67.55,0.92,0.89,25.27,53.5,0,1.08,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.44,15.57,92.27,0,2.12,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.78,55.47,24.09,0,13.33,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.55,21.29,40.17,0,14.01,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.03,51.61,35.3,0,1.78,0
JNPT_TO_CHAKAN,136.67,1.75,0.19,39.7,353.81,0,2.28,1
BHIWANDI_TO_CHAKAN,156.03,1.93,0.32,18.94,177.95,0,2.14,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.27,23.82,89.07,0,12.71,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.18,33.51,80.35,0,2.0,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,7.7,49.65,23.09,0,12.41,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.4,27.72,163.67,0,13.74,0
JNPT_TO_CHAKAN,136.67,1.75,0.75,26.63,155.31,0,2.05,0
JNPT_TO_CHAKAN,136.67,1.75,0.23,35.52,436.16,0,2.49,1
JNPT_TO_BHIWANDI,67.55,0.92,1.33,22.99,167.71,0,1.0,0
JNPT_TO_BHIWANDI,67.55,0.92,1.59,22.21,10.14,0,0.95,0
JNPT_TO_CHAKAN,136.67,1.75,1.48,38.94,33.34,0,1.66,0
JNPT_TO_BHIWANDI,67.55,0.92,0.13,35.19,287.38,0,0.99,0
JNPT_TO_CHAKAN,136.67,1.75,0.53,46.35,97.14,0,2.09,0
JNPT_TO_BHIWANDI,67.55,0.92,1.3,28.94,10.51,0,0.94,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,9.11,42.68,100.51,0,15.24,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.87,16.47,186.62,0,13.94,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.27,36.42,18.66,0,12.66,0
JNPT_TO_BHIWANDI,67.55,0.92,1.97,41.33,115.59,0,1.08,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.5,27.72,58.02,0,1.98,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.31,23.34,2.82,0,12.0,0
JNPT_TO_CHAKAN,136.67,1.75,1.68,34.61,64.02,0,1.71,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.65,52.38,116.94,0,14.5,0
JNPT_TO_BHIWANDI,67.55,0.92,0.47,32.98,9.77,0,0.87,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.24,51.62,55.83,0,13.35,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.48,26.96,43.75,0,12.76,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.01,52.95,36.23,0,11.45,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.96,22.93,83.43,0,10.88,0
JNPT_TO_CHAKAN,136.67,1.75,1.91,18.86,15.3,0,1.79,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.24,54.72,6.9,0,12.81,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,14.16,33.46,391.34,0,12.33,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.38,49.73,65.55,0,15.25,0
JNPT_TO_CHAKAN,136.67,1.75,1.64,56.67,10.51,0,1.9,0
JNPT_TO_BHIWANDI,67.55,0.92,1.39,58.21,154.72,0,0.88,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.86,20.25,8.41,0,13.07,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.03,53.74,29.6,0,11.16,0
JNPT_TO_CHAKAN,136.67,1.75,1.46,37.03,146.64,0,1.97,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.12,30.81,8.71,0,2.21,0
BHIWANDI_TO_CHAKAN,156.03,1.93,14.01,38.26,10.67,0,2.09,0
JNPT_TO_BHIWANDI,67.55,0.92,0.61,37.95,26.45,0,0.85,0
JNPT_TO_BHIWANDI,67.55,0.92,0.99,42.46,54.64,0,0.86,0
JNPT_TO_BHIWANDI,67.55,0.92,0.72,35.62,207.9,0,1.08,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.86,21.05,404.24,0,12.34,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.34,38.09,243.08,0,12.18,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.13,50.5,44.69,0,14.96,0
JNPT_TO_CHAKAN,136.67,1.75,0.53,56.33,97.16,0,1.92,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.52,11.57,273.41,0,15.05,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.07,15.41,6.2,0,2.17,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.77,47.04,48.85,0,12.81,0
JNPT_TO_BHIWANDI,67.55,0.92,1.45,15.86,228.12,0,0.97,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.57,30.94,219.48,0,13.69,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.57,54.83,2.93,0,11.78,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.85,29.84,181.57,0,15.28,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.58,19.2,36.77,0,12.02,0
JNPT_TO_BHIWANDI,67.55,0.92,1.17,43.68,216.18,0,1.09,0
JNPT_TO_CHAKAN,136.67,1.75,1.95,36.31,25.27,0,1.91,0
JNPT_TO_BHIWANDI,67.55,0.92,0.3,19.92,7.62,0,1.03,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.14,42.0,21.33,0,2.04,0
JNPT_TO_CHAKAN,136.67,1.75,0.55,49.02,14.69,0,1.71,0
JNPT_TO_CHAKAN,136.67,1.75,1.52,38.46,195.32,0,2.03,0
JNPT_TO_CHAKAN,136.67,1.75,0.07,46.98,53.92,0,2.08,0
JNPT_TO_BHIWANDI,67.55,0.92,0.91,18.42,108.01,0,1.06,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.65,15.82,164.72,0,1.75,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.18,53.17,161.63,0,2.23,0
MUNDRA_TO_BHIWANDI,872.85,11.64,7.69,50.38,55.77,0,12.31,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.58,25.25,83.13,0,14.11,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.43,40.65,223.64,0,2.11,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.08,52.89,4.44,1,21.63,1
JNPT_TO_CHAKAN,136.67,1.75,0.35,39.14,158.36,0,1.68,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.54,35.03,17.1,0,12.31,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.91,37.6,81.24,0,10.59,0
MUNDRA_TO_BHIWANDI,872.85,11.64,3.39,20.24,84.64,0,12.93,0
BHIWANDI_TO_CHAKAN,156.03,1.93,3.77,19.99,19.29,1,7.33,1
MUNDRA_TO_BHIWANDI,872.85,11.64,1.1,35.88,195.7,0,11.38,0
JNPT_TO_CHAKAN,136.67,1.75,20.34,17.21,122.61,0,3.9,1
MUNDRA_TO_BHIWANDI,872.85,11.64,2.43,58.46,265.94,0,11.42,0
BHIWANDI_TO_CHAKAN,156.03,1.93,13.54,25.06,394.13,0,2.41,1
JNPT_TO_CHAKAN,136.67,1.75,0.7,32.05,127.99,0,1.65,0
JNPT_TO_CHAKAN,136.67,1.75,0.41,22.5,48.27,0,1.77,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.24,25.53,79.56,0,13.73,0
JNPT_TO_BHIWANDI,67.55,0.92,0.8,13.21,16.64,0,1.1,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.54,39.66,190.12,0,14.93,0
JNPT_TO_BHIWANDI,67.55,0.92,0.34,50.03,113.03,0,0.93,0
JNPT_TO_BHIWANDI,67.55,0.92,0.23,55.6,183.48,0,0.94,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.76,56.07,48.24,0,12.06,0
JNPT_TO_CHAKAN,136.67,1.75,1.65,12.08,0.58,0,1.95,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.55,39.1,182.67,0,2.27,0
JNPT_TO_BHIWANDI,67.55,0.92,1.71,36.13,41.54,0,0.93,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.49,31.39,55.28,0,12.26,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.72,41.1,47.42,0,12.04,0
JNPT_TO_BHIWANDI,67.55,0.92,3.29,31.58,92.04,0,0.92,0
JNPT_TO_CHAKAN,136.67,1.75,1.53,13.84,167.67,0,2.07,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.79,42.04,94.05,0,1.93,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.93,48.47,31.92,0,12.29,0
JNPT_TO_BHIWANDI,67.55,0.92,1.13,32.16,2.27,0,1.05,0
JNPT_TO_CHAKAN,136.67,1.75,1.19,32.78,255.22,0,1.81,0
JNPT_TO_CHAKAN,136.67,1.75,1.13,12.37,34.77,0,2.05,0
JNPT_TO_BHIWANDI,67.55,0.92,1.57,36.44,173.7,0,1.03,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,2.92,19.2,123.16,0,14.48,0
BHIWANDI_TO_CHAKAN,156.03,1.93,6.7,55.47,130.55,0,2.15,0
BHIWANDI_TO_CHAKAN,156.03,1.93,8.4,21.52,175.09,0,2.1,0
JNPT_TO_CHAKAN,136.67,1.75,1.84,54.86,52.54,0,2.0,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.58,34.31,114.76,0,2.2,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.42,28.87,237.64,0,13.01,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.66,35.28,404.21,0,2.24,0
JNPT_TO_CHAKAN,136.67,1.75,6.21,53.45,100.58,0,1.62,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.47,39.24,165.01,0,2.06,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.14,57.62,4.32,0,12.21,0
JNPT_TO_CHAKAN,136.67,1.75,0.05,19.33,70.49,0,1.66,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.14,48.21,98.24,0,1.79,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.79,59.46,38.19,0,11.7,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,6.86,35.31,70.54,0,14.04,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.7,31.79,83.31,0,2.17,0
JNPT_TO_BHIWANDI,67.55,0.92,1.89,30.42,20.66,0,1.02,0
JNPT_TO_CHAKAN,136.67,1.75,0.44,47.04,225.27,0,1.63,0
JNPT_TO_BHIWANDI,67.55,0.92,0.09,33.85,24.77,0,1.07,0
JNPT_TO_BHIWANDI,67.55,0.92,0.33,35.25,15.55,0,0.97,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.94,37.1,57.32,0,12.28,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.25,25.97,16.07,0,13.43,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.65,11.36,15.65,0,2.07,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.23,35.84,1.8,0,13.47,0
JNPT_TO_CHAKAN,136.67,1.75,1.33,39.82,20.69,0,2.01,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,4.89,59.08,48.77,0,11.93,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.05,25.78,6.43,0,1.86,0
JNPT_TO_CHAKAN,136.67,1.75,12.43,38.18,17.07,0,1.73,0
BHIWANDI_TO_CHAKAN,156.03,1.93,3.56,40.09,143.79,0,2.18,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.67,28.69,10.87,0,12.95,0
JNPT_TO_BHIWANDI,67.55,0.92,3.66,37.45,25.17,0,0.93,0
BHIWANDI_TO_CHAKAN,156.03,1.93,15.85,13.15,140.59,0,3.51,1
MUNDRA_TO_BHIWANDI,872.85,11.64,0.55,22.4,329.02,1,19.8,1
JNPT_TO_CHAKAN,136.67,1.75,0.15,44.03,49.1,0,2.1,0
MUNDRA_TO_BHIWANDI,872.85,11.64,4.35,23.06,21.63,0,13.93,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.94,56.43,15.34,0,1.77,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.78,45.03,31.98,0,13.8,0
JNPT_TO_BHIWANDI,67.55,0.92,0.19,36.89,121.09,0,0.98,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.62,42.65,101.06,0,1.86,0
JNPT_TO_BHIWANDI,67.55,0.92,1.09,26.31,33.78,0,0.87,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.83,38.94,250.56,0,11.9,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.07,44.43,19.56,0,1.86,0
JNPT_TO_CHAKAN,136.67,1.75,0.98,47.6,227.02,0,1.7,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.18,36.98,362.41,0,13.9,0
JNPT_TO_BHIWANDI,67.55,0.92,1.31,38.09,256.78,0,0.88,0
MUNDRA_TO_BHIWANDI,872.85,11.64,2.55,13.26,8.87,0,12.78,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.41,47.37,158.47,0,2.1,0
JNPT_TO_BHIWANDI,67.55,0.92,1.14,25.33,32.38,0,1.03,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.41,44.61,97.99,0,15.52,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.16,35.21,278.28,0,14.11,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.16,32.75,36.71,0,14.64,0
JNPT_TO_BHIWANDI,67.55,0.92,1.16,58.05,44.5,1,4.54,1
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,3.31,19.67,108.5,0,14.52,0
JNPT_TO_CHAKAN,136.67,1.75,1.68,11.47,61.66,0,2.07,0
JNPT_TO_BHIWANDI,67.55,0.92,2.49,50.3,125.32,0,1.08,0
MUNDRA_TO_BHIWANDI,872.85,11.64,2.86,46.28,93.0,0,13.79,0
JNPT_TO_BHIWANDI,67.55,0.92,1.14,46.05,116.64,0,0.83,0
JNPT_TO_BHIWANDI,67.55,0.92,1.46,33.73,157.37,0,0.9,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.16,19.42,261.26,0,12.51,0
JNPT_TO_BHIWANDI,67.55,0.92,5.33,15.17,15.9,0,1.02,0
JNPT_TO_CHAKAN,136.67,1.75,1.41,19.5,180.55,0,2.03,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.79,13.25,0.53,0,13.12,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.15,41.4,94.0,0,12.68,0
JNPT_TO_BHIWANDI,67.55,0.92,3.63,18.36,348.43,0,1.27,1
BHIWANDI_TO_CHAKAN,156.03,1.93,0.06,18.21,67.91,0,2.11,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.26,31.67,30.51,0,11.44,0
JNPT_TO_CHAKAN,136.67,1.75,1.17,34.55,41.26,1,4.85,1
JNPT_TO_BHIWANDI,67.55,0.92,1.7,23.51,7.33,0,1.0,0
JNPT_TO_CHAKAN,136.67,1.75,0.37,17.1,66.24,0,1.8,0
MUNDRA_TO_BHIWANDI,872.85,11.64,3.02,53.37,12.77,0,11.62,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.35,28.63,39.91,0,12.41,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.23,34.07,148.62,0,14.88,0
BHIWANDI_TO_CHAKAN,156.03,1.93,5.42,10.11,95.37,0,2.04,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.28,28.16,68.02,0,12.44,0
JNPT_TO_CHAKAN,136.67,1.75,4.45,36.3,38.77,0,1.71,0
JNPT_TO_CHAKAN,136.67,1.75,0.62,35.59,48.85,0,1.72,0
JNPT_TO_CHAKAN,136.67,1.75,1.68,23.48,52.7,0,1.92,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.19,56.08,71.65,1,17.37,1
BHIWANDI_TO_CHAKAN,156.03,1.93,2.54,22.65,422.16,0,2.73,1
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.99,24.53,18.0,0,13.95,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.73,13.36,265.58,0,12.66,0
MUNDRA_TO_BHIWANDI,872.85,11.64,1.23,23.83,52.53,0,11.05,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.14,13.71,28.69,0,1.81,0
BHIWANDI_TO_CHAKAN,156.03,1.93,11.32,33.65,67.22,0,1.81,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.66,48.03,12.68,0,11.38,0
JNPT_TO_CHAKAN,136.67,1.75,2.13,47.09,52.92,0,1.93,0
JNPT_TO_BHIWANDI,67.55,0.92,0.37,53.61,15.04,0,0.98,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.85,18.41,1.63,0,12.92,0
JNPT_TO_CHAKAN,136.67,1.75,0.5,17.49,51.12,0,1.62,0
BHIWANDI_TO_CHAKAN,156.03,1.93,5.43,47.7,52.05,0,1.78,0
JNPT_TO_CHAKAN,136.67,1.75,0.81,59.98,31.26,0,2.05,0
JNPT_TO_BHIWANDI,67.55,0.92,1.74,50.13,183.4,0,0.96,0
JNPT_TO_BHIWANDI,67.55,0.92,0.69,12.02,13.3,0,1.03,0
JNPT_TO_CHAKAN,136.67,1.75,1.23,22.33,80.09,0,2.09,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.2,51.04,114.82,0,15.87,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.45,54.2,144.96,0,14.17,0
JNPT_TO_CHAKAN,136.67,1.75,0.18,31.61,97.87,0,1.72,0
BHIWANDI_TO_CHAKAN,156.03,1.93,12.96,47.99,227.36,0,2.09,0
BHIWANDI_TO_CHAKAN,156.03,1.93,12.48,47.06,71.62,0,1.79,0
JNPT_TO_BHIWANDI,67.55,0.92,6.4,30.24,23.66,0,0.83,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.95,18.02,161.66,0,2.11,0
JNPT_TO_BHIWANDI,67.55,0.92,2.68,59.76,55.64,0,1.04,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.17,41.5,155.35,0,2.02,0
JNPT_TO_CHAKAN,136.67,1.75,0.56,20.22,344.07,0,1.98,0
JNPT_TO_BHIWANDI,67.55,0.92,0.99,43.76,62.45,0,1.08,0
JNPT_TO_CHAKAN,136.67,1.75,6.91,24.96,0.71,0,1.87,0
JNPT_TO_CHAKAN,136.67,1.75,1.67,14.55,97.73,0,1.78,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.21,10.43,25.5,0,1.83,0
BHIWANDI_TO_CHAKAN,156.03,1.93,0.17,29.33,25.11,0,1.83,0
JNPT_TO_CHAKAN,136.67,1.75,1.85,37.34,34.1,0,2.0,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.03,35.46,20.42,0,2.15,0
JNPT_TO_BHIWANDI,67.55,0.92,0.04,56.94,282.17,0,0.91,0
JNPT_TO_BHIWANDI,67.55,0.92,0.27,47.38,89.97,0,0.94,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.92,43.01,132.08,0,2.15,0
JNPT_TO_BHIWANDI,67.55,0.92,0.75,54.15,116.21,0,0.86,0
JNPT_TO_CHAKAN,136.67,1.75,1.31,40.39,45.38,0,1.99,0
JNPT_TO_CHAKAN,136.67,1.75,1.52,14.72,43.11,0,1.98,0
JNPT_TO_BHIWANDI,67.55,0.92,0.32,51.36,276.26,0,1.07,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.63,41.95,62.57,0,10.79,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.2,13.76,163.3,0,13.87,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.12,46.78,32.89,0,2.05,0
BHIWANDI_TO_CHAKAN,156.03,1.93,7.63,39.85,48.96,1,5.38,1
JNPT_TO_CHAKAN,136.67,1.75,0.73,57.57,39.75,0,1.6,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,16.07,47.18,2.45,0,15.66,0
JNPT_TO_BHIWANDI,67.55,0.92,0.42,49.08,74.82,0,0.94,0
MUNDRA_TO_BHIWANDI,872.85,11.64,0.29,48.48,226.06,0,12.42,0
JNPT_TO_CHAKAN,136.67,1.75,1.92,43.56,35.76,0,1.6,0
JNPT_TO_CHAKAN,136.67,1.75,1.9,39.0,1.1,0,2.06,0
JNPT_TO_CHAKAN,136.67,1.75,0.72,12.35,151.31,0,1.7,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.73,19.48,112.17,0,1.83,0
MUNDRA_TO_BHIWANDI,872.85,11.64,8.82,27.1,120.65,0,12.6,0
JNPT_TO_BHIWANDI,67.55,0.92,1.7,55.19,27.05,0,1.04,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.98,42.32,281.48,0,1.84,0
JNPT_TO_CHAKAN,136.67,1.75,1.61,56.88,62.04,0,1.65,0
JNPT_TO_CHAKAN,136.67,1.75,0.78,14.07,213.03,0,2.04,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,0.69,23.76,127.75,0,12.23,0
JNPT_TO_BHIWANDI,67.55,0.92,4.91,43.51,112.89,0,0.93,0
BHIWANDI_TO_CHAKAN,156.03,1.93,1.33,39.01,48.8,0,2.14,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.28,25.95,144.87,0,13.69,0
JNPT_TO_BHIWANDI,67.55,0.92,6.85,58.05,104.81,0,0.84,0
JNPT_TO_CHAKAN,136.67,1.75,0.53,40.02,13.89,0,2.01,0
JNPT_TO_CHAKAN,136.67,1.75,1.91,53.28,131.08,0,1.8,0
JNPT_TO_CHAKAN,136.67,1.75,1.55,44.51,46.28,0,1.61,0
CHAKAN_TO_SRIPERUMBUDUR,1094.0,13.23,1.38,50.39,1.81,0,13.6,0
JNPT_TO_BHIWANDI,67.55,0.92,1.29,39.79,306.4,0,1.24,1
